Linha,603
Tabela,10-1
num,ponto,horario
105701,TERMINAL PINHEIRINHO,05:52
108216,PRACA RUI BARBOSA,06:27
105701,TERMINAL PINHEIRINHO,07:03
108216,PRACA RUI BARBOSA,07:40
105701,TERMINAL PINHEIRINHO,08:16
