Linha,829
Tabela,004-3
num,ponto,horario
104606,TERMINAL C.COMPRIDO/RIVIERA,16:42
190384,BAIRRO RIVIERA,17:06
104621,TERMINAL CAMPO COMPRIDO,17:42
104621,TERMINAL CAMPO COMPRIDO,18:06
104621,TERMINAL CAMPO COMPRIDO,18:28
104621,TERMINAL CAMPO COMPRIDO,18:51
