Linha,207
Tabela,002
num,ponto,horario
104412,TERMINAL CABRAL,05:50
103303,PRACA GENERAL OSORIO,06:18
104412,TERMINAL CABRAL,06:48
103303,PRACA GENERAL OSORIO,07:15
104412,TERMINAL CABRAL,07:46
103303,PRACA GENERAL OSORIO,08:13
104412,TERMINAL CABRAL,08:44
103303,PRACA GENERAL OSORIO,09:17
104412,TERMINAL CABRAL,09:46
103303,PRACA GENERAL OSORIO,10:11
104412,TERMINAL CABRAL,10:40
103303,PRACA GENERAL OSORIO,11:05
104412,TERMINAL CABRAL,11:35
103303,PRACA GENERAL OSORIO,12:00
104412,TERMINAL CABRAL,12:30
103303,PRACA GENERAL OSORIO,12:55
104412,TERMINAL CABRAL,13:27
103303,PRACA GENERAL OSORIO,13:52
104412,TERMINAL CABRAL,14:24
103303,PRACA GENERAL OSORIO,14:48
104412,TERMINAL CABRAL,15:21
103303,PRACA GENERAL OSORIO,15:46
104412,TERMINAL CABRAL,16:19
103303,PRACA GENERAL OSORIO,16:44
104412,TERMINAL CABRAL,17:17
103303,PRACA GENERAL OSORIO,17:43
104412,TERMINAL CABRAL,18:15
103303,PRACA GENERAL OSORIO,18:41
104412,TERMINAL CABRAL,19:13
103303,PRACA GENERAL OSORIO,19:38
104412,TERMINAL CABRAL,20:07
103303,PRACA GENERAL OSORIO,20:32
104412,TERMINAL CABRAL,21:01
103303,PRACA GENERAL OSORIO,21:24
104412,TERMINAL CABRAL,21:53
103303,PRACA GENERAL OSORIO,22:16
104412,TERMINAL CABRAL,22:45
103303,PRACA GENERAL OSORIO,23:08
104412,TERMINAL CABRAL,23:37
103303,PRACA GENERAL OSORIO,00:00
