Linha,471
Tabela,002
num,ponto,horario
140818,BAIRRO VILA SAO PAULO,06:13
102022,PRACA RUI BARBOSA,06:49
140818,BAIRRO VILA SAO PAULO,07:22
102022,PRACA RUI BARBOSA,08:17
140818,BAIRRO VILA SAO PAULO,08:57
102022,PRACA RUI BARBOSA,09:33
140818,BAIRRO VILA SAO PAULO,10:09
102022,PRACA RUI BARBOSA,10:45
140818,BAIRRO VILA SAO PAULO,11:21
102022,PRACA RUI BARBOSA,11:57
140818,BAIRRO VILA SAO PAULO,12:33
102022,PRACA RUI BARBOSA,13:09
140818,BAIRRO VILA SAO PAULO,13:45
102022,PRACA RUI BARBOSA,14:21
140818,BAIRRO VILA SAO PAULO,14:57
102022,PRACA RUI BARBOSA,15:33
140818,BAIRRO VILA SAO PAULO,16:09
102022,PRACA RUI BARBOSA,16:45
140818,BAIRRO VILA SAO PAULO,17:25
102022,PRACA RUI BARBOSA,18:05
140818,BAIRRO VILA SAO PAULO,18:45
102022,PRACA RUI BARBOSA,19:25
140818,BAIRRO VILA SAO PAULO,20:05
102022,PRACA RUI BARBOSA,20:40
140818,BAIRRO VILA SAO PAULO,21:12
102022,PRACA RUI BARBOSA,21:45
140818,BAIRRO VILA SAO PAULO,22:18
102022,PRACA RUI BARBOSA,22:51
140818,BAIRRO VILA SAO PAULO,23:24
102022,PRACA RUI BARBOSA,23:55
