Linha,171
Tabela,001
num,ponto,horario
120342,BAIRRO PRIMAVERA,05:38
101127,TRAVESSA NESTOR DE CASTRO,06:05
120342,BAIRRO PRIMAVERA,06:32
101127,TRAVESSA NESTOR DE CASTRO,06:59
120342,BAIRRO PRIMAVERA,07:26
101127,TRAVESSA NESTOR DE CASTRO,07:53
120342,BAIRRO PRIMAVERA,08:20
101127,TRAVESSA NESTOR DE CASTRO,08:47
120342,BAIRRO PRIMAVERA,09:14
101127,TRAVESSA NESTOR DE CASTRO,09:41
120342,BAIRRO PRIMAVERA,10:08
101127,TRAVESSA NESTOR DE CASTRO,10:35
120342,BAIRRO PRIMAVERA,11:02
101127,TRAVESSA NESTOR DE CASTRO,11:29
120342,BAIRRO PRIMAVERA,11:56
101127,TRAVESSA NESTOR DE CASTRO,12:23
120342,BAIRRO PRIMAVERA,12:50
101127,TRAVESSA NESTOR DE CASTRO,13:17
120342,BAIRRO PRIMAVERA,13:44
101127,TRAVESSA NESTOR DE CASTRO,14:11
120342,BAIRRO PRIMAVERA,14:38
101127,TRAVESSA NESTOR DE CASTRO,15:05
120342,BAIRRO PRIMAVERA,15:32
101127,TRAVESSA NESTOR DE CASTRO,15:59
120342,BAIRRO PRIMAVERA,16:26
101127,TRAVESSA NESTOR DE CASTRO,16:53
120342,BAIRRO PRIMAVERA,17:20
101127,TRAVESSA NESTOR DE CASTRO,17:47
120342,BAIRRO PRIMAVERA,18:14
101127,TRAVESSA NESTOR DE CASTRO,18:41
120342,BAIRRO PRIMAVERA,19:08
101127,TRAVESSA NESTOR DE CASTRO,19:36
120342,BAIRRO PRIMAVERA,20:02
101127,TRAVESSA NESTOR DE CASTRO,20:29
120342,BAIRRO PRIMAVERA,20:56
101127,TRAVESSA NESTOR DE CASTRO,21:18
120342,BAIRRO PRIMAVERA,21:54
101127,TRAVESSA NESTOR DE CASTRO,22:20
120342,BAIRRO PRIMAVERA,22:46
101127,TRAVESSA NESTOR DE CASTRO,23:12
120342,BAIRRO PRIMAVERA,23:38
101127,TRAVESSA NESTOR DE CASTRO,00:04
