Linha,561
Tabela,002
num,ponto,horario
150628,BAIRRO GUILHERMINA,05:56
102006,PRACA RUI BARBOSA,06:24
150628,BAIRRO GUILHERMINA,06:48
102006,PRACA RUI BARBOSA,07:16
150628,BAIRRO GUILHERMINA,07:40
102006,PRACA RUI BARBOSA,08:08
150628,BAIRRO GUILHERMINA,08:32
102006,PRACA RUI BARBOSA,09:00
150628,BAIRRO GUILHERMINA,09:25
102006,PRACA RUI BARBOSA,09:52
150628,BAIRRO GUILHERMINA,10:18
102006,PRACA RUI BARBOSA,10:44
150628,BAIRRO GUILHERMINA,11:10
102006,PRACA RUI BARBOSA,11:36
150628,BAIRRO GUILHERMINA,12:02
102006,PRACA RUI BARBOSA,12:28
150628,BAIRRO GUILHERMINA,12:54
102006,PRACA RUI BARBOSA,13:20
150628,BAIRRO GUILHERMINA,13:46
102006,PRACA RUI BARBOSA,14:12
150628,BAIRRO GUILHERMINA,14:38
102006,PRACA RUI BARBOSA,15:04
150628,BAIRRO GUILHERMINA,15:30
102006,PRACA RUI BARBOSA,16:00
150628,BAIRRO GUILHERMINA,16:31
102006,PRACA RUI BARBOSA,17:00
150628,BAIRRO GUILHERMINA,17:31
102006,PRACA RUI BARBOSA,18:00
150628,BAIRRO GUILHERMINA,18:31
102006,PRACA RUI BARBOSA,19:00
150628,BAIRRO GUILHERMINA,19:31
102006,PRACA RUI BARBOSA,20:00
150628,BAIRRO GUILHERMINA,20:25
102006,PRACA RUI BARBOSA,20:51
150628,BAIRRO GUILHERMINA,21:13
102006,PRACA RUI BARBOSA,21:39
150628,BAIRRO GUILHERMINA,22:01
102006,PRACA RUI BARBOSA,22:27
150628,BAIRRO GUILHERMINA,22:49
102006,PRACA RUI BARBOSA,23:15
150628,BAIRRO GUILHERMINA,23:37
102006,PRACA RUI BARBOSA,00:05
