Linha,674
Tabela,001
num,ponto,horario
170987,BAIRRO NSA.SRA.DA LUZ,05:30
102030,PRACA RUI BARBOSA,06:10
170987,BAIRRO NSA.SRA.DA LUZ,06:45
102030,PRACA RUI BARBOSA,07:31
170987,BAIRRO NSA.SRA.DA LUZ,08:09
102030,PRACA RUI BARBOSA,08:53
170987,BAIRRO NSA.SRA.DA LUZ,09:33
102030,PRACA RUI BARBOSA,10:14
170987,BAIRRO NSA.SRA.DA LUZ,10:53
102030,PRACA RUI BARBOSA,11:34
170987,BAIRRO NSA.SRA.DA LUZ,12:13
102030,PRACA RUI BARBOSA,12:54
170987,BAIRRO NSA.SRA.DA LUZ,13:33
102030,PRACA RUI BARBOSA,14:14
170987,BAIRRO NSA.SRA.DA LUZ,14:53
102030,PRACA RUI BARBOSA,15:35
170987,BAIRRO NSA.SRA.DA LUZ,16:27
102030,PRACA RUI BARBOSA,17:12
170987,BAIRRO NSA.SRA.DA LUZ,18:03
102030,PRACA RUI BARBOSA,18:48
170987,BAIRRO NSA.SRA.DA LUZ,19:39
102030,PRACA RUI BARBOSA,20:21
170987,BAIRRO NSA.SRA.DA LUZ,20:51
102030,PRACA RUI BARBOSA,21:22
170987,BAIRRO NSA.SRA.DA LUZ,21:52
102030,PRACA RUI BARBOSA,22:23
170987,BAIRRO NSA.SRA.DA LUZ,22:53
102030,PRACA RUI BARBOSA,23:24
170987,BAIRRO NSA.SRA.DA LUZ,23:54
102030,PRACA RUI BARBOSA,00:25
