Linha,674
Tabela,002
num,ponto,horario
170987,BAIRRO NSA.SRA.DA LUZ,05:55
102030,PRACA RUI BARBOSA,06:37
170987,BAIRRO NSA.SRA.DA LUZ,07:13
102030,PRACA RUI BARBOSA,08:12
170987,BAIRRO NSA.SRA.DA LUZ,08:51
102030,PRACA RUI BARBOSA,09:34
170987,BAIRRO NSA.SRA.DA LUZ,10:13
102030,PRACA RUI BARBOSA,10:54
170987,BAIRRO NSA.SRA.DA LUZ,11:33
102030,PRACA RUI BARBOSA,12:14
170987,BAIRRO NSA.SRA.DA LUZ,12:53
102030,PRACA RUI BARBOSA,13:34
170987,BAIRRO NSA.SRA.DA LUZ,14:13
102030,PRACA RUI BARBOSA,14:54
170987,BAIRRO NSA.SRA.DA LUZ,15:33
102030,PRACA RUI BARBOSA,16:16
170987,BAIRRO NSA.SRA.DA LUZ,16:59
102030,PRACA RUI BARBOSA,17:44
170987,BAIRRO NSA.SRA.DA LUZ,18:35
102030,PRACA RUI BARBOSA,19:19
