Linha,060
Tabela,001
num,ponto,horario
104616,TERMINAL CAMPO COMPRIDO,05:00
105007,TERM. CAIUA SENT. PINHEIRINHO,05:19
105733,TERMINAL PINHEIRINHO,05:53
105010,TERM.CAIUA SENTIDO TERM.C.COMP,06:30
104616,TERMINAL CAMPO COMPRIDO,06:51
105007,TERM. CAIUA SENT. PINHEIRINHO,07:11
105733,TERMINAL PINHEIRINHO,07:48
105010,TERM.CAIUA SENTIDO TERM.C.COMP,08:29
104616,TERMINAL CAMPO COMPRIDO,08:53
105007,TERM. CAIUA SENT. PINHEIRINHO,09:14
105733,TERMINAL PINHEIRINHO,09:45
105010,TERM.CAIUA SENTIDO TERM.C.COMP,10:18
104616,TERMINAL CAMPO COMPRIDO,10:38
105007,TERM. CAIUA SENT. PINHEIRINHO,10:58
105733,TERMINAL PINHEIRINHO,11:31
105010,TERM.CAIUA SENTIDO TERM.C.COMP,12:07
104616,TERMINAL CAMPO COMPRIDO,12:27
105007,TERM. CAIUA SENT. PINHEIRINHO,12:47
105733,TERMINAL PINHEIRINHO,13:21
105010,TERM.CAIUA SENTIDO TERM.C.COMP,13:54
104616,TERMINAL CAMPO COMPRIDO,14:15
105007,TERM. CAIUA SENT. PINHEIRINHO,14:35
105733,TERMINAL PINHEIRINHO,15:10
105010,TERM.CAIUA SENTIDO TERM.C.COMP,15:44
104616,TERMINAL CAMPO COMPRIDO,16:07
105007,TERM. CAIUA SENT. PINHEIRINHO,16:25
105733,TERMINAL PINHEIRINHO,17:07
105010,TERM.CAIUA SENTIDO TERM.C.COMP,17:46
104616,TERMINAL CAMPO COMPRIDO,18:09
105007,TERM. CAIUA SENT. PINHEIRINHO,18:29
105733,TERMINAL PINHEIRINHO,19:14
105010,TERM.CAIUA SENTIDO TERM.C.COMP,19:55
