Linha,619
Tabela,1
num,ponto,horario
170486,BAIRRO SANTA RITA,04:39
171064,TERMINAL TATUQUARA,04:45
105207,TERMINAL CIC,05:20
171064,TERMINAL TATUQUARA,05:49
105207,TERMINAL CIC,06:28
171064,TERMINAL TATUQUARA,07:00
105207,TERMINAL CIC,07:36
171064,TERMINAL TATUQUARA,08:10
105207,TERMINAL CIC,08:46
171064,TERMINAL TATUQUARA,09:16
105207,TERMINAL CIC,09:52
171064,TERMINAL TATUQUARA,10:22
105207,TERMINAL CIC,10:58
171064,TERMINAL TATUQUARA,11:28
105207,TERMINAL CIC,12:04
171064,TERMINAL TATUQUARA,12:34
105207,TERMINAL CIC,13:11
171064,TERMINAL TATUQUARA,13:42
105207,TERMINAL CIC,14:20
171064,TERMINAL TATUQUARA,14:51
105207,TERMINAL CIC,15:29
171064,TERMINAL TATUQUARA,16:02
105207,TERMINAL CIC,16:38
171064,TERMINAL TATUQUARA,17:10
105207,TERMINAL CIC,17:48
171064,TERMINAL TATUQUARA,18:24
105207,TERMINAL CIC,19:01
171064,TERMINAL TATUQUARA,19:37
105207,TERMINAL CIC,20:13
171064,TERMINAL TATUQUARA,20:42
105207,TERMINAL CIC,21:10
171064,TERMINAL TATUQUARA,21:41
105207,TERMINAL CIC,22:10
171064,TERMINAL TATUQUARA,22:41
105207,TERMINAL CIC,23:13
