Linha,619
Tabela,002
num,ponto,horario
170486,BAIRRO SANTA RITA,04:50
171064,TERMINAL TATUQUARA,04:56
105207,TERMINAL CIC,05:31
171064,TERMINAL TATUQUARA,06:04
105207,TERMINAL CIC,06:44
171064,TERMINAL TATUQUARA,07:18
105207,TERMINAL CIC,08:00
171064,TERMINAL TATUQUARA,08:32
105207,TERMINAL CIC,09:07
171064,TERMINAL TATUQUARA,09:38
105207,TERMINAL CIC,10:13
171064,TERMINAL TATUQUARA,10:44
105207,TERMINAL CIC,11:19
171064,TERMINAL TATUQUARA,11:50
105207,TERMINAL CIC,12:25
171064,TERMINAL TATUQUARA,12:59
105207,TERMINAL CIC,13:34
171064,TERMINAL TATUQUARA,14:08
105207,TERMINAL CIC,14:43
171064,TERMINAL TATUQUARA,15:19
105207,TERMINAL CIC,15:54
171064,TERMINAL TATUQUARA,16:30
105207,TERMINAL CIC,17:12
171064,TERMINAL TATUQUARA,17:53
105207,TERMINAL CIC,18:32
171064,TERMINAL TATUQUARA,19:14
105207,TERMINAL CIC,19:54
171064,TERMINAL TATUQUARA,20:26
105207,TERMINAL CIC,20:56
171064,TERMINAL TATUQUARA,21:29
105207,TERMINAL CIC,21:59
171064,TERMINAL TATUQUARA,22:30
105207,TERMINAL CIC,23:00
171064,TERMINAL TATUQUARA,23:30
105207,TERMINAL CIC,00:00
