Linha,502
Tabela,6
num,ponto,horario
106101,TERMINAL SITIO CERCADO,16:56
105702,TERMINAL PINHEIRINHO,17:10
105801,TERMINAL PORTAO,17:24
105502,TERMINAL HAUER,17:44
104301,TERMINAL BOQUEIRAO,17:56
106101,TERMINAL SITIO CERCADO,18:12
105702,TERMINAL PINHEIRINHO,18:28
105801,TERMINAL PORTAO,18:42
105502,TERMINAL HAUER,19:02
104301,TERMINAL BOQUEIRAO,19:14
106101,TERMINAL SITIO CERCADO,19:30
105702,TERMINAL PINHEIRINHO,19:44
105801,TERMINAL PORTAO,19:58
105502,TERMINAL HAUER,20:16
104301,TERMINAL BOQUEIRAO,20:30
106101,TERMINAL SITIO CERCADO,20:52
105702,TERMINAL PINHEIRINHO,21:08
105801,TERMINAL PORTAO,21:22
105502,TERMINAL HAUER,21:40
104301,TERMINAL BOQUEIRAO,21:52
106101,TERMINAL SITIO CERCADO,22:06
105702,TERMINAL PINHEIRINHO,22:20
105801,TERMINAL PORTAO,22:34
105502,TERMINAL HAUER,22:52
104301,TERMINAL BOQUEIRAO,23:07
106101,TERMINAL SITIO CERCADO,23:23
105702,TERMINAL PINHEIRINHO,23:37
105801,TERMINAL PORTAO,23:50
105502,TERMINAL HAUER,00:07
104301,TERMINAL BOQUEIRAO,00:20
