Linha,502
Tabela,14
num,ponto,horario
106101,TERMINAL SITIO CERCADO,05:50
105702,TERMINAL PINHEIRINHO,06:04
105801,TERMINAL PORTAO,06:18
105502,TERMINAL HAUER,06:36
104301,TERMINAL BOQUEIRAO,06:50
106101,TERMINAL SITIO CERCADO,07:05
105702,TERMINAL PINHEIRINHO,07:19
105801,TERMINAL PORTAO,07:33
105502,TERMINAL HAUER,07:53
104301,TERMINAL BOQUEIRAO,08:05
106101,TERMINAL SITIO CERCADO,08:20
105702,TERMINAL PINHEIRINHO,08:34
105801,TERMINAL PORTAO,08:50
105502,TERMINAL HAUER,09:10
104301,TERMINAL BOQUEIRAO,09:22
106101,TERMINAL SITIO CERCADO,09:38
105702,TERMINAL PINHEIRINHO,09:52
105801,TERMINAL PORTAO,10:06
105502,TERMINAL HAUER,10:26
104301,TERMINAL BOQUEIRAO,10:38
106101,TERMINAL SITIO CERCADO,10:54
105702,TERMINAL PINHEIRINHO,11:08
105801,TERMINAL PORTAO,11:22
105502,TERMINAL HAUER,11:42
104301,TERMINAL BOQUEIRAO,11:54
106101,TERMINAL SITIO CERCADO,12:10
105702,TERMINAL PINHEIRINHO,12:24
105801,TERMINAL PORTAO,12:38
105502,TERMINAL HAUER,12:58
104301,TERMINAL BOQUEIRAO,13:10
106101,TERMINAL SITIO CERCADO,13:26
105702,TERMINAL PINHEIRINHO,13:40
105801,TERMINAL PORTAO,13:54
105502,TERMINAL HAUER,14:14
104301,TERMINAL BOQUEIRAO,14:26
106101,TERMINAL SITIO CERCADO,14:42
105702,TERMINAL PINHEIRINHO,14:56
105801,TERMINAL PORTAO,15:10
105502,TERMINAL HAUER,15:30
104301,TERMINAL BOQUEIRAO,15:42
106101,TERMINAL SITIO CERCADO,15:58
105702,TERMINAL PINHEIRINHO,16:12
105801,TERMINAL PORTAO,16:26
105502,TERMINAL HAUER,16:46
104301,TERMINAL BOQUEIRAO,16:58
106101,TERMINAL SITIO CERCADO,17:11
105702,TERMINAL PINHEIRINHO,17:24
105801,TERMINAL PORTAO,17:38
105502,TERMINAL HAUER,17:58
104301,TERMINAL BOQUEIRAO,18:10
106101,TERMINAL SITIO CERCADO,18:26
