Linha,502
Tabela,13
num,ponto,horario
106101,TERMINAL SITIO CERCADO,05:36
105702,TERMINAL PINHEIRINHO,05:50
105801,TERMINAL PORTAO,06:04
105502,TERMINAL HAUER,06:24
104301,TERMINAL BOQUEIRAO,06:36
106101,TERMINAL SITIO CERCADO,06:53
105702,TERMINAL PINHEIRINHO,07:07
105801,TERMINAL PORTAO,07:21
105502,TERMINAL HAUER,07:41
104301,TERMINAL BOQUEIRAO,07:53
106101,TERMINAL SITIO CERCADO,08:09
105702,TERMINAL PINHEIRINHO,08:23
105801,TERMINAL PORTAO,08:39
105502,TERMINAL HAUER,08:59
104301,TERMINAL BOQUEIRAO,09:11
106101,TERMINAL SITIO CERCADO,09:27
105702,TERMINAL PINHEIRINHO,09:41
105801,TERMINAL PORTAO,09:55
105502,TERMINAL HAUER,10:15
104301,TERMINAL BOQUEIRAO,10:27
106101,TERMINAL SITIO CERCADO,10:43
105702,TERMINAL PINHEIRINHO,10:57
105801,TERMINAL PORTAO,11:11
105502,TERMINAL HAUER,11:31
104301,TERMINAL BOQUEIRAO,11:43
106101,TERMINAL SITIO CERCADO,11:59
105702,TERMINAL PINHEIRINHO,12:13
105801,TERMINAL PORTAO,12:27
105502,TERMINAL HAUER,12:47
104301,TERMINAL BOQUEIRAO,12:59
106101,TERMINAL SITIO CERCADO,13:15
105702,TERMINAL PINHEIRINHO,13:29
105801,TERMINAL PORTAO,13:43
105502,TERMINAL HAUER,14:03
104301,TERMINAL BOQUEIRAO,14:15
106101,TERMINAL SITIO CERCADO,14:31
105702,TERMINAL PINHEIRINHO,14:45
105801,TERMINAL PORTAO,14:59
105502,TERMINAL HAUER,15:19
104301,TERMINAL BOQUEIRAO,15:31
106101,TERMINAL SITIO CERCADO,15:47
105702,TERMINAL PINHEIRINHO,16:01
105801,TERMINAL PORTAO,16:15
105502,TERMINAL HAUER,16:35
104301,TERMINAL BOQUEIRAO,16:49
106101,TERMINAL SITIO CERCADO,17:03
105702,TERMINAL PINHEIRINHO,17:17
105801,TERMINAL PORTAO,17:31
105502,TERMINAL HAUER,17:51
104301,TERMINAL BOQUEIRAO,18:03
106101,TERMINAL SITIO CERCADO,18:19
105702,TERMINAL PINHEIRINHO,18:38
105801,TERMINAL PORTAO,18:52
105502,TERMINAL HAUER,19:12
104301,TERMINAL BOQUEIRAO,19:24
106101,TERMINAL SITIO CERCADO,19:41
105702,TERMINAL PINHEIRINHO,19:55
105801,TERMINAL PORTAO,20:09
105502,TERMINAL HAUER,20:27
104301,TERMINAL BOQUEIRAO,20:39
