Linha,502
Tabela,2
num,ponto,horario
106101,TERMINAL SITIO CERCADO,05:15
105702,TERMINAL PINHEIRINHO,05:31
105801,TERMINAL PORTAO,05:42
105502,TERMINAL HAUER,06:00
104301,TERMINAL BOQUEIRAO,06:10
106101,TERMINAL SITIO CERCADO,06:26
105702,TERMINAL PINHEIRINHO,06:40
105801,TERMINAL PORTAO,06:53
105502,TERMINAL HAUER,07:14
104301,TERMINAL BOQUEIRAO,07:25
106101,TERMINAL SITIO CERCADO,07:42
105702,TERMINAL PINHEIRINHO,07:56
105801,TERMINAL PORTAO,08:10
105502,TERMINAL HAUER,08:30
104301,TERMINAL BOQUEIRAO,08:43
106101,TERMINAL SITIO CERCADO,08:59
