Linha,502
Tabela,11
num,ponto,horario
106101,TERMINAL SITIO CERCADO,06:31
105702,TERMINAL PINHEIRINHO,06:45
105801,TERMINAL PORTAO,06:59
105502,TERMINAL HAUER,07:19
104301,TERMINAL BOQUEIRAO,07:31
106101,TERMINAL SITIO CERCADO,07:47
105702,TERMINAL PINHEIRINHO,08:01
105801,TERMINAL PORTAO,08:17
105502,TERMINAL HAUER,08:38
104301,TERMINAL BOQUEIRAO,08:51
106101,TERMINAL SITIO CERCADO,09:06
105702,TERMINAL PINHEIRINHO,09:20
105801,TERMINAL PORTAO,09:34
105502,TERMINAL HAUER,09:54
104301,TERMINAL BOQUEIRAO,10:06
106101,TERMINAL SITIO CERCADO,10:22
105702,TERMINAL PINHEIRINHO,10:36
105801,TERMINAL PORTAO,10:50
105502,TERMINAL HAUER,11:10
104301,TERMINAL BOQUEIRAO,11:22
106101,TERMINAL SITIO CERCADO,11:38
105702,TERMINAL PINHEIRINHO,11:52
105801,TERMINAL PORTAO,12:06
105502,TERMINAL HAUER,12:26
104301,TERMINAL BOQUEIRAO,12:38
106101,TERMINAL SITIO CERCADO,12:54
105702,TERMINAL PINHEIRINHO,13:08
105801,TERMINAL PORTAO,13:22
105502,TERMINAL HAUER,13:42
104301,TERMINAL BOQUEIRAO,13:54
106101,TERMINAL SITIO CERCADO,14:10
105702,TERMINAL PINHEIRINHO,14:24
105801,TERMINAL PORTAO,14:38
105502,TERMINAL HAUER,14:58
104301,TERMINAL BOQUEIRAO,15:10
106101,TERMINAL SITIO CERCADO,15:26
105702,TERMINAL PINHEIRINHO,15:40
105801,TERMINAL PORTAO,15:54
105502,TERMINAL HAUER,16:14
104301,TERMINAL BOQUEIRAO,16:27
106101,TERMINAL SITIO CERCADO,16:40
105702,TERMINAL PINHEIRINHO,16:54
105801,TERMINAL PORTAO,17:08
105502,TERMINAL HAUER,17:31
104301,TERMINAL BOQUEIRAO,17:43
106101,TERMINAL SITIO CERCADO,17:59
105702,TERMINAL PINHEIRINHO,18:13
105801,TERMINAL PORTAO,18:27
105502,TERMINAL HAUER,18:47
104301,TERMINAL BOQUEIRAO,18:59
106101,TERMINAL SITIO CERCADO,19:15
105702,TERMINAL PINHEIRINHO,19:29
105801,TERMINAL PORTAO,19:43
105502,TERMINAL HAUER,20:02
104301,TERMINAL BOQUEIRAO,20:16
106101,TERMINAL SITIO CERCADO,20:34
105702,TERMINAL PINHEIRINHO,20:48
105801,TERMINAL PORTAO,21:02
105502,TERMINAL HAUER,21:20
104301,TERMINAL BOQUEIRAO,21:32
106101,TERMINAL SITIO CERCADO,21:46
105702,TERMINAL PINHEIRINHO,22:00
105801,TERMINAL PORTAO,22:14
105502,TERMINAL HAUER,22:32
104301,TERMINAL BOQUEIRAO,22:45
106101,TERMINAL SITIO CERCADO,22:59
105702,TERMINAL PINHEIRINHO,23:13
105801,TERMINAL PORTAO,23:27
105502,TERMINAL HAUER,23:45
104301,TERMINAL BOQUEIRAO,23:57
106101,TERMINAL SITIO CERCADO,00:15
