Linha,216
Tabela,11-2
num,ponto,horario
105806,TERMINAL PORTAO,16:04
104404,TERMINAL CABRAL,16:49
105806,TERMINAL PORTAO,17:49
104404,TERMINAL CABRAL,18:51
