Linha,216
Tabela,9-2
num,ponto,horario
105806,TERMINAL PORTAO,15:54
104404,TERMINAL CABRAL,16:39
105806,TERMINAL PORTAO,17:31
104404,TERMINAL CABRAL,18:33
