Linha,216
Tabela,001-2
num,ponto,horario
105806,TERMINAL PORTAO,16:34
104404,TERMINAL CABRAL,17:21
105806,TERMINAL PORTAO,18:18
104404,TERMINAL CABRAL,19:06
