Linha,216
Tabela,003-2
num,ponto,horario
105806,TERMINAL PORTAO,16:13
104404,TERMINAL CABRAL,17:00
105806,TERMINAL PORTAO,17:58
104404,TERMINAL CABRAL,18:58
