Linha,216
Tabela,5-1
num,ponto,horario
104404,TERMINAL CABRAL,05:56
105806,TERMINAL PORTAO,06:31
104404,TERMINAL CABRAL,07:10
105806,TERMINAL PORTAO,08:03
