Linha,216
Tabela,006-1
num,ponto,horario
104404,TERMINAL CABRAL,06:00
105806,TERMINAL PORTAO,06:42
104404,TERMINAL CABRAL,07:29
105806,TERMINAL PORTAO,08:28
