Linha,722
Tabela,001
num,ponto,horario
181094,BAIRRO INDUSTRIAL,05:35
105005,TERM.CAIUA SENT.ALTO BELA VIST,05:47
180333,BAIRRO BELA VISTA,05:51
105936,TERM.CAIUÁ SENT.B.INDUSTRIAL,05:55
181094,BAIRRO INDUSTRIAL,06:10
105005,TERM.CAIUA SENT.ALTO BELA VIST,06:25
180333,BAIRRO BELA VISTA,06:31
105936,TERM.CAIUÁ SENT.B.INDUSTRIAL,06:37
181094,BAIRRO INDUSTRIAL,06:52
105005,TERM.CAIUA SENT.ALTO BELA VIST,07:07
180333,BAIRRO BELA VISTA,07:13
105936,TERM.CAIUÁ SENT.B.INDUSTRIAL,07:19
181094,BAIRRO INDUSTRIAL,07:34
105005,TERM.CAIUA SENT.ALTO BELA VIST,07:49
180333,BAIRRO BELA VISTA,07:55
105936,TERM.CAIUÁ SENT.B.INDUSTRIAL,08:01
181094,BAIRRO INDUSTRIAL,08:16
105005,TERM.CAIUA SENT.ALTO BELA VIST,08:31
180333,BAIRRO BELA VISTA,08:37
105936,TERM.CAIUÁ SENT.B.INDUSTRIAL,08:43
181094,BAIRRO INDUSTRIAL,08:58
105005,TERM.CAIUA SENT.ALTO BELA VIST,09:13
180333,BAIRRO BELA VISTA,09:19
105936,TERM.CAIUÁ SENT.B.INDUSTRIAL,09:25
181094,BAIRRO INDUSTRIAL,09:40
105005,TERM.CAIUA SENT.ALTO BELA VIST,09:55
180333,BAIRRO BELA VISTA,10:01
105936,TERM.CAIUÁ SENT.B.INDUSTRIAL,10:07
181094,BAIRRO INDUSTRIAL,10:22
105005,TERM.CAIUA SENT.ALTO BELA VIST,10:37
180333,BAIRRO BELA VISTA,10:43
105936,TERM.CAIUÁ SENT.B.INDUSTRIAL,10:49
181094,BAIRRO INDUSTRIAL,11:04
105005,TERM.CAIUA SENT.ALTO BELA VIST,11:19
180333,BAIRRO BELA VISTA,11:25
105936,TERM.CAIUÁ SENT.B.INDUSTRIAL,11:31
181094,BAIRRO INDUSTRIAL,11:46
105005,TERM.CAIUA SENT.ALTO BELA VIST,12:01
180333,BAIRRO BELA VISTA,12:07
105936,TERM.CAIUÁ SENT.B.INDUSTRIAL,12:13
181094,BAIRRO INDUSTRIAL,12:28
105005,TERM.CAIUA SENT.ALTO BELA VIST,12:43
180333,BAIRRO BELA VISTA,12:49
105936,TERM.CAIUÁ SENT.B.INDUSTRIAL,12:56
181094,BAIRRO INDUSTRIAL,13:11
105005,TERM.CAIUA SENT.ALTO BELA VIST,13:26
180333,BAIRRO BELA VISTA,13:32
105936,TERM.CAIUÁ SENT.B.INDUSTRIAL,13:39
181094,BAIRRO INDUSTRIAL,13:54
105005,TERM.CAIUA SENT.ALTO BELA VIST,14:09
180333,BAIRRO BELA VISTA,14:15
105936,TERM.CAIUÁ SENT.B.INDUSTRIAL,14:22
181094,BAIRRO INDUSTRIAL,14:37
105005,TERM.CAIUA SENT.ALTO BELA VIST,14:52
180333,BAIRRO BELA VISTA,14:58
105936,TERM.CAIUÁ SENT.B.INDUSTRIAL,15:05
181094,BAIRRO INDUSTRIAL,15:20
