Linha,812
Tabela,1
num,ponto,horario
190069,BAIRRO MONTANA,05:15
104508,TERMINAL CAMPINA DO SIQUEIRA,05:40
190069,BAIRRO MONTANA,06:06
104508,TERMINAL CAMPINA DO SIQUEIRA,06:36
190069,BAIRRO MONTANA,07:05
104508,TERMINAL CAMPINA DO SIQUEIRA,07:35
190069,BAIRRO MONTANA,08:02
104508,TERMINAL CAMPINA DO SIQUEIRA,08:36
190069,BAIRRO MONTANA,09:02
104508,TERMINAL CAMPINA DO SIQUEIRA,09:30
190069,BAIRRO MONTANA,09:56
104508,TERMINAL CAMPINA DO SIQUEIRA,10:24
190069,BAIRRO MONTANA,10:50
104508,TERMINAL CAMPINA DO SIQUEIRA,11:20
190069,BAIRRO MONTANA,11:46
104508,TERMINAL CAMPINA DO SIQUEIRA,12:16
190069,BAIRRO MONTANA,12:42
104508,TERMINAL CAMPINA DO SIQUEIRA,13:12
190069,BAIRRO MONTANA,13:38
104508,TERMINAL CAMPINA DO SIQUEIRA,14:08
190069,BAIRRO MONTANA,14:34
104508,TERMINAL CAMPINA DO SIQUEIRA,15:04
190069,BAIRRO MONTANA,15:30
104508,TERMINAL CAMPINA DO SIQUEIRA,16:00
190069,BAIRRO MONTANA,16:25
104508,TERMINAL CAMPINA DO SIQUEIRA,16:59
190069,BAIRRO MONTANA,17:26
104508,TERMINAL CAMPINA DO SIQUEIRA,18:02
190069,BAIRRO MONTANA,18:30
104508,TERMINAL CAMPINA DO SIQUEIRA,19:02
190069,BAIRRO MONTANA,19:30
104508,TERMINAL CAMPINA DO SIQUEIRA,19:56
190069,BAIRRO MONTANA,20:21
104508,TERMINAL CAMPINA DO SIQUEIRA,20:45
190069,BAIRRO MONTANA,21:10
104508,TERMINAL CAMPINA DO SIQUEIRA,21:35
190069,BAIRRO MONTANA,22:00
104508,TERMINAL CAMPINA DO SIQUEIRA,22:24
190069,BAIRRO MONTANA,22:48
104508,TERMINAL CAMPINA DO SIQUEIRA,23:12
190069,BAIRRO MONTANA,23:36
104508,TERMINAL CAMPINA DO SIQUEIRA,00:01
