Linha,707
Tabela,005
num,ponto,horario
171104,TERMINAL TATUQUARA,06:58
102244,PRACA RUI BARBOSA,07:52
171104,TERMINAL TATUQUARA,08:48
102244,PRACA RUI BARBOSA,09:42
171104,TERMINAL TATUQUARA,10:38
102244,PRACA RUI BARBOSA,11:32
171104,TERMINAL TATUQUARA,12:28
102244,PRACA RUI BARBOSA,13:22
171104,TERMINAL TATUQUARA,14:18
102244,PRACA RUI BARBOSA,15:12
171104,TERMINAL TATUQUARA,16:08
102244,PRACA RUI BARBOSA,17:02
171104,TERMINAL TATUQUARA,17:58
102244,PRACA RUI BARBOSA,18:52
171104,TERMINAL TATUQUARA,19:43
102244,PRACA RUI BARBOSA,20:35
171104,TERMINAL TATUQUARA,21:32
102244,PRACA RUI BARBOSA,22:25
171104,TERMINAL TATUQUARA,23:19
102244,PRACA RUI BARBOSA,00:13
