Linha,X37
Tabela,007
num,ponto,horario
170958,BAIRRO SANTA RITA DIRETO,05:41
105739,T. PINHEIRINHO VAZIO STA RITA,06:13
170958,BAIRRO SANTA RITA DIRETO,06:44
105739,T. PINHEIRINHO VAZIO STA RITA,07:24
170958,BAIRRO SANTA RITA DIRETO,07:56
