Linha,X37
Tabela,001-2
num,ponto,horario
105739,T. PINHEIRINHO DIRETO STA RITA,16:10
170959,BAIRRO VAZIO T.PINHEIRINHO,16:43
105739,T. PINHEIRINHO DIRETO STA RITA,17:18
170959,BAIRRO VAZIO T.PINHEIRINHO,17:52
105739,T. PINHEIRINHO DIRETO STA RITA,18:31
170959,BAIRRO VAZIO T.PINHEIRINHO,19:02
105739,T. PINHEIRINHO DIRETO STA RITA,19:39
