Linha,X37
Tabela,005
num,ponto,horario
170958,BAIRRO SANTA RITA DIRETO,05:36
105739,T. PINHEIRINHO VAZIO STA RITA,06:05
170958,BAIRRO SANTA RITA DIRETO,06:35
105739,T. PINHEIRINHO VAZIO STA RITA,07:10
170958,BAIRRO SANTA RITA DIRETO,07:40
