Linha,X37
Tabela,005-1
num,ponto,horario
170958,BAIRRO SANTA RITA DIRETO,05:26
105739,T. PINHEIRINHO VAZIO STA RITA,05:58
170958,BAIRRO SANTA RITA DIRETO,06:28
105739,T. PINHEIRINHO VAZIO STA RITA,07:04
170958,BAIRRO SANTA RITA DIRETO,07:36
105739,T. PINHEIRINHO VAZIO STA RITA,08:12
170958,BAIRRO SANTA RITA DIRETO,08:42
