Linha,060
Tabela,002
num,ponto,horario
105007,TERM. CAIUA SENT. PINHEIRINHO,05:30
105733,TERMINAL PINHEIRINHO,06:02
105010,TERM.CAIUA SENTIDO TERM.C.COMP,06:26
104616,TERMINAL CAMPO COMPRIDO,06:42
105007,TERM. CAIUA SENT. PINHEIRINHO,06:56
105733,TERMINAL PINHEIRINHO,07:22
105010,TERM.CAIUA SENTIDO TERM.C.COMP,07:46
104616,TERMINAL CAMPO COMPRIDO,08:02
105007,TERM. CAIUA SENT. PINHEIRINHO,08:16
105733,TERMINAL PINHEIRINHO,08:42
105010,TERM.CAIUA SENTIDO TERM.C.COMP,09:06
104616,TERMINAL CAMPO COMPRIDO,09:22
105007,TERM. CAIUA SENT. PINHEIRINHO,09:40
105733,TERMINAL PINHEIRINHO,10:06
105010,TERM.CAIUA SENTIDO TERM.C.COMP,10:30
104616,TERMINAL CAMPO COMPRIDO,10:46
105007,TERM. CAIUA SENT. PINHEIRINHO,11:02
105733,TERMINAL PINHEIRINHO,11:30
105010,TERM.CAIUA SENTIDO TERM.C.COMP,11:58
104616,TERMINAL CAMPO COMPRIDO,12:15
105007,TERM. CAIUA SENT. PINHEIRINHO,12:32
105733,TERMINAL PINHEIRINHO,13:00
105010,TERM.CAIUA SENTIDO TERM.C.COMP,13:27
104616,TERMINAL CAMPO COMPRIDO,13:45
105007,TERM. CAIUA SENT. PINHEIRINHO,14:02
105733,TERMINAL PINHEIRINHO,14:30
105010,TERM.CAIUA SENTIDO TERM.C.COMP,14:57
104616,TERMINAL CAMPO COMPRIDO,15:15
105007,TERM. CAIUA SENT. PINHEIRINHO,15:32
105733,TERMINAL PINHEIRINHO,16:00
105010,TERM.CAIUA SENTIDO TERM.C.COMP,16:27
104616,TERMINAL CAMPO COMPRIDO,16:45
105007,TERM. CAIUA SENT. PINHEIRINHO,17:02
105733,TERMINAL PINHEIRINHO,17:30
105010,TERM.CAIUA SENTIDO TERM.C.COMP,17:57
104616,TERMINAL CAMPO COMPRIDO,18:15
105007,TERM. CAIUA SENT. PINHEIRINHO,18:32
105733,TERMINAL PINHEIRINHO,19:00
105010,TERM.CAIUA SENTIDO TERM.C.COMP,19:25
104616,TERMINAL CAMPO COMPRIDO,19:40
105007,TERM. CAIUA SENT. PINHEIRINHO,19:54
105733,TERMINAL PINHEIRINHO,20:20
105010,TERM.CAIUA SENTIDO TERM.C.COMP,20:44
104616,TERMINAL CAMPO COMPRIDO,21:00
105007,TERM. CAIUA SENT. PINHEIRINHO,21:14
105733,TERMINAL PINHEIRINHO,21:40
105010,TERM.CAIUA SENTIDO TERM.C.COMP,22:03
104616,TERMINAL CAMPO COMPRIDO,22:18
105007,TERM. CAIUA SENT. PINHEIRINHO,22:31
105733,TERMINAL PINHEIRINHO,22:56
105010,TERM.CAIUA SENTIDO TERM.C.COMP,23:19
104616,TERMINAL CAMPO COMPRIDO,23:34
105007,TERM. CAIUA SENT. PINHEIRINHO,23:47
