Linha,630
Tabela,003-1
num,ponto,horario
170371,VITORIA REGIA,05:26
105728,TERMINAL PINHEIRINHO,06:01
170371,VITORIA REGIA,06:21
105728,TERMINAL PINHEIRINHO,07:01
170371,VITORIA REGIA,07:21
