Linha,870
Tabela,003
num,ponto,horario
190264,BAIRRO SAO BRAZ,06:24
101001,PRACA TIRADENTES,06:55
190264,BAIRRO SAO BRAZ,07:26
101001,PRACA TIRADENTES,08:04
190264,BAIRRO SAO BRAZ,08:38
101001,PRACA TIRADENTES,09:16
190264,BAIRRO SAO BRAZ,09:50
101001,PRACA TIRADENTES,10:26
190264,BAIRRO SAO BRAZ,10:58
101001,PRACA TIRADENTES,11:33
190264,BAIRRO SAO BRAZ,12:06
101001,PRACA TIRADENTES,12:40
190264,BAIRRO SAO BRAZ,13:15
101001,PRACA TIRADENTES,13:55
190264,BAIRRO SAO BRAZ,14:30
101001,PRACA TIRADENTES,15:08
190264,BAIRRO SAO BRAZ,15:45
101001,PRACA TIRADENTES,16:20
190264,BAIRRO SAO BRAZ,16:58
101001,PRACA TIRADENTES,17:43
190264,BAIRRO SAO BRAZ,18:25
101001,PRACA TIRADENTES,19:08
190264,BAIRRO SAO BRAZ,19:55
101001,PRACA TIRADENTES,20:30
190264,BAIRRO SAO BRAZ,20:58
101001,PRACA TIRADENTES,21:26
190264,BAIRRO SAO BRAZ,21:54
101001,PRACA TIRADENTES,22:22
190264,BAIRRO SAO BRAZ,22:50
101001,PRACA TIRADENTES,23:18
190264,BAIRRO SAO BRAZ,23:46
101001,PRACA TIRADENTES,00:14
