Linha,870
Tabela,3
num,ponto,horario
190264,BAIRRO SAO BRAZ,06:20
101001,PRACA TIRADENTES,06:53
190264,BAIRRO SAO BRAZ,07:27
101001,PRACA TIRADENTES,08:05
190264,BAIRRO SAO BRAZ,08:39
101001,PRACA TIRADENTES,09:16
190264,BAIRRO SAO BRAZ,09:48
101001,PRACA TIRADENTES,10:23
190264,BAIRRO SAO BRAZ,10:54
101001,PRACA TIRADENTES,11:29
190264,BAIRRO SAO BRAZ,12:02
101001,PRACA TIRADENTES,12:36
190264,BAIRRO SAO BRAZ,13:11
101001,PRACA TIRADENTES,13:45
190264,BAIRRO SAO BRAZ,14:20
101001,PRACA TIRADENTES,14:54
190264,BAIRRO SAO BRAZ,15:29
101001,PRACA TIRADENTES,16:03
190264,BAIRRO SAO BRAZ,16:38
101001,PRACA TIRADENTES,17:16
190264,BAIRRO SAO BRAZ,17:55
101001,PRACA TIRADENTES,18:34
190264,BAIRRO SAO BRAZ,19:20
101001,PRACA TIRADENTES,19:50
190264,BAIRRO SAO BRAZ,20:20
101001,PRACA TIRADENTES,20:50
190264,BAIRRO SAO BRAZ,21:20
101001,PRACA TIRADENTES,21:50
190264,BAIRRO SAO BRAZ,22:20
101001,PRACA TIRADENTES,22:50
190264,BAIRRO SAO BRAZ,23:18
101001,PRACA TIRADENTES,23:48
