Linha,342
Tabela,002
num,ponto,horario
104005,TERMINAL BAIRRO ALTO,06:32
104203,TERMINAL BOA VISTA,07:04
104005,TERMINAL BAIRRO ALTO,07:36
104203,TERMINAL BOA VISTA,08:08
104005,TERMINAL BAIRRO ALTO,08:40
104203,TERMINAL BOA VISTA,09:10
104005,TERMINAL BAIRRO ALTO,09:40
104203,TERMINAL BOA VISTA,10:10
104005,TERMINAL BAIRRO ALTO,10:40
104203,TERMINAL BOA VISTA,11:10
104005,TERMINAL BAIRRO ALTO,11:40
104203,TERMINAL BOA VISTA,12:10
104005,TERMINAL BAIRRO ALTO,12:40
104203,TERMINAL BOA VISTA,13:10
104005,TERMINAL BAIRRO ALTO,13:40
104203,TERMINAL BOA VISTA,14:10
104005,TERMINAL BAIRRO ALTO,14:40
104203,TERMINAL BOA VISTA,15:10
104005,TERMINAL BAIRRO ALTO,15:40
104203,TERMINAL BOA VISTA,16:10
104005,TERMINAL BAIRRO ALTO,16:40
104203,TERMINAL BOA VISTA,17:10
104005,TERMINAL BAIRRO ALTO,17:40
104203,TERMINAL BOA VISTA,18:10
104005,TERMINAL BAIRRO ALTO,18:40
104203,TERMINAL BOA VISTA,19:10
104005,TERMINAL BAIRRO ALTO,19:40
104203,TERMINAL BOA VISTA,20:10
104005,TERMINAL BAIRRO ALTO,20:40
104203,TERMINAL BOA VISTA,21:10
104005,TERMINAL BAIRRO ALTO,21:40
104203,TERMINAL BOA VISTA,22:10
104005,TERMINAL BAIRRO ALTO,22:40
104203,TERMINAL BOA VISTA,23:10
104005,TERMINAL BAIRRO ALTO,23:37
104203,TERMINAL BOA VISTA,00:05
