Linha,500
Tabela,002
num,ponto,horario
104302,TERMINAL BOQUEIRAO,05:52
108065,PRACA CARLOS GOMES,06:17
104302,TERMINAL BOQUEIRAO,06:46
108065,PRACA CARLOS GOMES,07:13
104302,TERMINAL BOQUEIRAO,07:39
108065,PRACA CARLOS GOMES,08:05
104302,TERMINAL BOQUEIRAO,08:32
108065,PRACA CARLOS GOMES,08:58
104302,TERMINAL BOQUEIRAO,09:24
108065,PRACA CARLOS GOMES,09:50
104302,TERMINAL BOQUEIRAO,10:16
108065,PRACA CARLOS GOMES,10:42
104302,TERMINAL BOQUEIRAO,11:08
108065,PRACA CARLOS GOMES,11:34
104302,TERMINAL BOQUEIRAO,12:00
108065,PRACA CARLOS GOMES,12:26
104302,TERMINAL BOQUEIRAO,12:52
108065,PRACA CARLOS GOMES,13:18
104302,TERMINAL BOQUEIRAO,13:44
108065,PRACA CARLOS GOMES,14:10
104302,TERMINAL BOQUEIRAO,14:36
108065,PRACA CARLOS GOMES,15:02
104302,TERMINAL BOQUEIRAO,15:28
108065,PRACA CARLOS GOMES,15:54
104302,TERMINAL BOQUEIRAO,16:20
108065,PRACA CARLOS GOMES,16:45
104302,TERMINAL BOQUEIRAO,17:11
108065,PRACA CARLOS GOMES,17:37
104302,TERMINAL BOQUEIRAO,18:06
108065,PRACA CARLOS GOMES,18:32
104302,TERMINAL BOQUEIRAO,19:01
108065,PRACA CARLOS GOMES,19:27
