Linha,500
Tabela,004-1
num,ponto,horario
104302,TERMINAL BOQUEIRAO,06:12
108065,PRACA CARLOS GOMES,06:36
104302,TERMINAL BOQUEIRAO,07:02
108065,PRACA CARLOS GOMES,07:27
104302,TERMINAL BOQUEIRAO,07:53
