Linha,500
Tabela,006-1
num,ponto,horario
104302,TERMINAL BOQUEIRAO,06:28
108065,PRACA CARLOS GOMES,06:53
104302,TERMINAL BOQUEIRAO,07:19
108065,PRACA CARLOS GOMES,07:44
104302,TERMINAL BOQUEIRAO,08:10
