Linha,500
Tabela,001
num,ponto,horario
104302,TERMINAL BOQUEIRAO,05:40
108065,PRACA CARLOS GOMES,06:05
104302,TERMINAL BOQUEIRAO,06:36
108065,PRACA CARLOS GOMES,07:01
104302,TERMINAL BOQUEIRAO,07:28
108065,PRACA CARLOS GOMES,07:54
104302,TERMINAL BOQUEIRAO,08:21
108065,PRACA CARLOS GOMES,08:45
104302,TERMINAL BOQUEIRAO,09:11
108065,PRACA CARLOS GOMES,09:37
104302,TERMINAL BOQUEIRAO,10:03
108065,PRACA CARLOS GOMES,10:29
104302,TERMINAL BOQUEIRAO,10:55
108065,PRACA CARLOS GOMES,11:21
104302,TERMINAL BOQUEIRAO,11:47
108065,PRACA CARLOS GOMES,12:13
104302,TERMINAL BOQUEIRAO,12:39
108065,PRACA CARLOS GOMES,13:05
104302,TERMINAL BOQUEIRAO,13:31
108065,PRACA CARLOS GOMES,13:57
104302,TERMINAL BOQUEIRAO,14:23
108065,PRACA CARLOS GOMES,14:49
104302,TERMINAL BOQUEIRAO,15:15
108065,PRACA CARLOS GOMES,15:41
104302,TERMINAL BOQUEIRAO,16:08
108065,PRACA CARLOS GOMES,16:33
104302,TERMINAL BOQUEIRAO,16:59
108065,PRACA CARLOS GOMES,17:27
104302,TERMINAL BOQUEIRAO,17:56
108065,PRACA CARLOS GOMES,18:22
104302,TERMINAL BOQUEIRAO,18:51
108065,PRACA CARLOS GOMES,19:17
