Linha,500
Tabela,005
num,ponto,horario
104302,TERMINAL BOQUEIRAO,06:20
108065,PRACA CARLOS GOMES,06:45
104302,TERMINAL BOQUEIRAO,07:11
108065,PRACA CARLOS GOMES,07:36
104302,TERMINAL BOQUEIRAO,08:02
108065,PRACA CARLOS GOMES,08:27
104302,TERMINAL BOQUEIRAO,08:54
108065,PRACA CARLOS GOMES,09:19
104302,TERMINAL BOQUEIRAO,09:45
108065,PRACA CARLOS GOMES,10:11
104302,TERMINAL BOQUEIRAO,10:37
108065,PRACA CARLOS GOMES,11:03
104302,TERMINAL BOQUEIRAO,11:29
108065,PRACA CARLOS GOMES,11:55
104302,TERMINAL BOQUEIRAO,12:21
108065,PRACA CARLOS GOMES,12:47
104302,TERMINAL BOQUEIRAO,13:13
108065,PRACA CARLOS GOMES,13:39
104302,TERMINAL BOQUEIRAO,14:05
108065,PRACA CARLOS GOMES,14:31
104302,TERMINAL BOQUEIRAO,14:57
108065,PRACA CARLOS GOMES,15:23
104302,TERMINAL BOQUEIRAO,15:50
108065,PRACA CARLOS GOMES,16:18
104302,TERMINAL BOQUEIRAO,16:45
108065,PRACA CARLOS GOMES,17:10
104302,TERMINAL BOQUEIRAO,17:37
108065,PRACA CARLOS GOMES,18:03
104302,TERMINAL BOQUEIRAO,18:32
108065,PRACA CARLOS GOMES,18:58
104302,TERMINAL BOQUEIRAO,19:27
108065,PRACA CARLOS GOMES,19:53
