Linha,500
Tabela,007-1
num,ponto,horario
104302,TERMINAL BOQUEIRAO,06:41
108065,PRACA CARLOS GOMES,07:06
104302,TERMINAL BOQUEIRAO,07:32
108065,PRACA CARLOS GOMES,07:57
104302,TERMINAL BOQUEIRAO,08:23
