Linha,500
Tabela,009
num,ponto,horario
104302,TERMINAL BOQUEIRAO,06:58
108065,PRACA CARLOS GOMES,07:23
104302,TERMINAL BOQUEIRAO,07:49
108065,PRACA CARLOS GOMES,08:14
104302,TERMINAL BOQUEIRAO,08:41
108065,PRACA CARLOS GOMES,09:06
104302,TERMINAL BOQUEIRAO,09:32
108065,PRACA CARLOS GOMES,09:58
104302,TERMINAL BOQUEIRAO,10:24
108065,PRACA CARLOS GOMES,10:50
104302,TERMINAL BOQUEIRAO,11:16
108065,PRACA CARLOS GOMES,11:42
104302,TERMINAL BOQUEIRAO,12:08
108065,PRACA CARLOS GOMES,12:34
104302,TERMINAL BOQUEIRAO,13:00
108065,PRACA CARLOS GOMES,13:26
104302,TERMINAL BOQUEIRAO,13:52
108065,PRACA CARLOS GOMES,14:18
104302,TERMINAL BOQUEIRAO,14:44
108065,PRACA CARLOS GOMES,15:10
104302,TERMINAL BOQUEIRAO,15:36
108065,PRACA CARLOS GOMES,16:02
104302,TERMINAL BOQUEIRAO,16:28
108065,PRACA CARLOS GOMES,16:56
104302,TERMINAL BOQUEIRAO,17:24
108065,PRACA CARLOS GOMES,17:50
104302,TERMINAL BOQUEIRAO,18:18
108065,PRACA CARLOS GOMES,18:44
