Linha,166
Tabela,002
num,ponto,horario
190600,BAIRRO VILA NORI,05:52
101170,TRAVESSA NESTOR DE CASTRO,06:19
190600,BAIRRO VILA NORI,06:46
101170,TRAVESSA NESTOR DE CASTRO,07:16
190600,BAIRRO VILA NORI,07:43
101170,TRAVESSA NESTOR DE CASTRO,08:14
190600,BAIRRO VILA NORI,08:42
101170,TRAVESSA NESTOR DE CASTRO,09:10
190600,BAIRRO VILA NORI,09:38
101170,TRAVESSA NESTOR DE CASTRO,10:06
190600,BAIRRO VILA NORI,10:34
101170,TRAVESSA NESTOR DE CASTRO,11:02
190600,BAIRRO VILA NORI,11:28
101170,TRAVESSA NESTOR DE CASTRO,11:58
190600,BAIRRO VILA NORI,12:24
101170,TRAVESSA NESTOR DE CASTRO,12:54
190600,BAIRRO VILA NORI,13:20
101170,TRAVESSA NESTOR DE CASTRO,13:50
190600,BAIRRO VILA NORI,14:16
101170,TRAVESSA NESTOR DE CASTRO,14:44
190600,BAIRRO VILA NORI,15:11
101170,TRAVESSA NESTOR DE CASTRO,15:38
190600,BAIRRO VILA NORI,16:05
101170,TRAVESSA NESTOR DE CASTRO,16:32
190600,BAIRRO VILA NORI,17:00
101170,TRAVESSA NESTOR DE CASTRO,17:28
190600,BAIRRO VILA NORI,17:56
101170,TRAVESSA NESTOR DE CASTRO,18:24
190600,BAIRRO VILA NORI,18:52
101170,TRAVESSA NESTOR DE CASTRO,19:19
190600,BAIRRO VILA NORI,19:46
101170,TRAVESSA NESTOR DE CASTRO,20:13
