Linha,553
Tabela,3
num,ponto,horario
160770,MORADIAS PQ. IGUAÇU,04:59
106106,TERMINAL SITIO CERCADO,05:23
160770,MORADIAS PQ. IGUAÇU,05:48
106106,TERMINAL SITIO CERCADO,06:14
160770,MORADIAS PQ. IGUAÇU,06:39
106106,TERMINAL SITIO CERCADO,07:09
160770,MORADIAS PQ. IGUAÇU,07:34
106106,TERMINAL SITIO CERCADO,08:04
160770,MORADIAS PQ. IGUAÇU,08:36
106106,TERMINAL SITIO CERCADO,09:03
160770,MORADIAS PQ. IGUAÇU,09:30
106106,TERMINAL SITIO CERCADO,09:58
160770,MORADIAS PQ. IGUAÇU,10:25
106106,TERMINAL SITIO CERCADO,10:52
160770,MORADIAS PQ. IGUAÇU,11:19
106106,TERMINAL SITIO CERCADO,11:46
160770,MORADIAS PQ. IGUAÇU,12:17
106106,TERMINAL SITIO CERCADO,12:44
160770,MORADIAS PQ. IGUAÇU,13:10
106106,TERMINAL SITIO CERCADO,13:37
160770,MORADIAS PQ. IGUAÇU,14:04
106106,TERMINAL SITIO CERCADO,14:31
160770,MORADIAS PQ. IGUAÇU,14:58
106106,TERMINAL SITIO CERCADO,15:26
160770,MORADIAS PQ. IGUAÇU,15:52
106106,TERMINAL SITIO CERCADO,16:19
160770,MORADIAS PQ. IGUAÇU,16:45
106106,TERMINAL SITIO CERCADO,17:12
160770,MORADIAS PQ. IGUAÇU,17:43
106106,TERMINAL SITIO CERCADO,18:10
160770,MORADIAS PQ. IGUAÇU,18:41
106106,TERMINAL SITIO CERCADO,19:08
