Linha,553
Tabela,2
num,ponto,horario
160770,MORADIAS PQ. IGUAÇU,04:47
106106,TERMINAL SITIO CERCADO,05:11
160770,MORADIAS PQ. IGUAÇU,05:35
106106,TERMINAL SITIO CERCADO,06:01
160770,MORADIAS PQ. IGUAÇU,06:26
106106,TERMINAL SITIO CERCADO,06:55
160770,MORADIAS PQ. IGUAÇU,07:20
106106,TERMINAL SITIO CERCADO,07:50
160770,MORADIAS PQ. IGUAÇU,08:18
106106,TERMINAL SITIO CERCADO,08:44
160770,MORADIAS PQ. IGUAÇU,09:11
106106,TERMINAL SITIO CERCADO,09:38
160770,MORADIAS PQ. IGUAÇU,10:07
106106,TERMINAL SITIO CERCADO,10:34
160770,MORADIAS PQ. IGUAÇU,11:01
106106,TERMINAL SITIO CERCADO,11:28
160770,MORADIAS PQ. IGUAÇU,11:58
106106,TERMINAL SITIO CERCADO,12:25
160770,MORADIAS PQ. IGUAÇU,12:51
106106,TERMINAL SITIO CERCADO,13:18
160770,MORADIAS PQ. IGUAÇU,13:45
106106,TERMINAL SITIO CERCADO,14:12
160770,MORADIAS PQ. IGUAÇU,14:39
106106,TERMINAL SITIO CERCADO,15:06
160770,MORADIAS PQ. IGUAÇU,15:36
106106,TERMINAL SITIO CERCADO,16:03
160770,MORADIAS PQ. IGUAÇU,16:29
106106,TERMINAL SITIO CERCADO,16:58
160770,MORADIAS PQ. IGUAÇU,17:29
106106,TERMINAL SITIO CERCADO,17:56
160770,MORADIAS PQ. IGUAÇU,18:27
106106,TERMINAL SITIO CERCADO,18:54
160770,MORADIAS PQ. IGUAÇU,19:24
106106,TERMINAL SITIO CERCADO,19:51
160770,MORADIAS PQ. IGUAÇU,20:20
106106,TERMINAL SITIO CERCADO,20:47
160770,MORADIAS PQ. IGUAÇU,21:14
106106,TERMINAL SITIO CERCADO,21:41
160770,MORADIAS PQ. IGUAÇU,22:07
106106,TERMINAL SITIO CERCADO,22:34
160770,MORADIAS PQ. IGUAÇU,23:01
106106,TERMINAL SITIO CERCADO,23:27
160770,MORADIAS PQ. IGUAÇU,23:53
106106,TERMINAL SITIO CERCADO,00:20
