Linha,542
Tabela,001
num,ponto,horario
106113,TERMINAL SITIO CERCADO,04:45
160093,BAIRRO NOVO B,04:57
106113,TERMINAL SITIO CERCADO,05:12
160093,BAIRRO NOVO B,05:24
106113,TERMINAL SITIO CERCADO,05:38
160093,BAIRRO NOVO B,05:50
106113,TERMINAL SITIO CERCADO,06:03
160093,BAIRRO NOVO B,06:15
106113,TERMINAL SITIO CERCADO,06:28
160093,BAIRRO NOVO B,06:40
106113,TERMINAL SITIO CERCADO,06:53
160093,BAIRRO NOVO B,07:05
106113,TERMINAL SITIO CERCADO,07:18
160093,BAIRRO NOVO B,07:30
106113,TERMINAL SITIO CERCADO,07:43
160093,BAIRRO NOVO B,07:55
106113,TERMINAL SITIO CERCADO,08:13
160093,BAIRRO NOVO B,08:25
106113,TERMINAL SITIO CERCADO,08:38
160093,BAIRRO NOVO B,08:50
106113,TERMINAL SITIO CERCADO,09:03
160093,BAIRRO NOVO B,09:15
106113,TERMINAL SITIO CERCADO,09:28
160093,BAIRRO NOVO B,09:40
106113,TERMINAL SITIO CERCADO,09:53
160093,BAIRRO NOVO B,10:05
106113,TERMINAL SITIO CERCADO,10:18
160093,BAIRRO NOVO B,10:30
106113,TERMINAL SITIO CERCADO,10:43
160093,BAIRRO NOVO B,10:55
106113,TERMINAL SITIO CERCADO,11:08
160093,BAIRRO NOVO B,11:20
106113,TERMINAL SITIO CERCADO,11:33
160093,BAIRRO NOVO B,11:45
106113,TERMINAL SITIO CERCADO,12:00
160093,BAIRRO NOVO B,12:14
106113,TERMINAL SITIO CERCADO,12:28
160093,BAIRRO NOVO B,12:42
106113,TERMINAL SITIO CERCADO,12:56
160093,BAIRRO NOVO B,13:10
106113,TERMINAL SITIO CERCADO,13:24
160093,BAIRRO NOVO B,13:38
106113,TERMINAL SITIO CERCADO,13:52
160093,BAIRRO NOVO B,14:06
106113,TERMINAL SITIO CERCADO,14:20
160093,BAIRRO NOVO B,14:34
106113,TERMINAL SITIO CERCADO,14:48
160093,BAIRRO NOVO B,15:02
106113,TERMINAL SITIO CERCADO,15:16
160093,BAIRRO NOVO B,15:30
106113,TERMINAL SITIO CERCADO,15:44
160093,BAIRRO NOVO B,15:58
106113,TERMINAL SITIO CERCADO,16:12
160093,BAIRRO NOVO B,16:26
106113,TERMINAL SITIO CERCADO,16:40
160093,BAIRRO NOVO B,16:54
106113,TERMINAL SITIO CERCADO,17:10
160093,BAIRRO NOVO B,17:24
106113,TERMINAL SITIO CERCADO,17:39
160093,BAIRRO NOVO B,17:54
106113,TERMINAL SITIO CERCADO,18:09
160093,BAIRRO NOVO B,18:24
106113,TERMINAL SITIO CERCADO,18:39
160093,BAIRRO NOVO B,18:54
106113,TERMINAL SITIO CERCADO,19:09
160093,BAIRRO NOVO B,19:24
106113,TERMINAL SITIO CERCADO,19:38
160093,BAIRRO NOVO B,19:53
106113,TERMINAL SITIO CERCADO,20:06
160093,BAIRRO NOVO B,20:21
106113,TERMINAL SITIO CERCADO,20:36
160093,BAIRRO NOVO B,20:50
106113,TERMINAL SITIO CERCADO,21:04
160093,BAIRRO NOVO B,21:18
106113,TERMINAL SITIO CERCADO,21:32
160093,BAIRRO NOVO B,21:46
106113,TERMINAL SITIO CERCADO,22:00
160093,BAIRRO NOVO B,22:14
106113,TERMINAL SITIO CERCADO,22:28
160093,BAIRRO NOVO B,22:42
106113,TERMINAL SITIO CERCADO,22:56
160093,BAIRRO NOVO B,23:10
106113,TERMINAL SITIO CERCADO,23:24
160093,BAIRRO NOVO B,23:38
106113,TERMINAL SITIO CERCADO,23:53
160093,BAIRRO NOVO B,00:05
