Linha,542
Tabela,003
num,ponto,horario
106113,TERMINAL SITIO CERCADO,05:03
160093,BAIRRO NOVO B,05:15
106113,TERMINAL SITIO CERCADO,05:31
160093,BAIRRO NOVO B,05:43
106113,TERMINAL SITIO CERCADO,05:56
160093,BAIRRO NOVO B,06:08
106113,TERMINAL SITIO CERCADO,06:21
160093,BAIRRO NOVO B,06:33
106113,TERMINAL SITIO CERCADO,06:46
160093,BAIRRO NOVO B,06:58
106113,TERMINAL SITIO CERCADO,07:11
160093,BAIRRO NOVO B,07:23
106113,TERMINAL SITIO CERCADO,07:36
160093,BAIRRO NOVO B,07:48
106113,TERMINAL SITIO CERCADO,08:01
160093,BAIRRO NOVO B,08:13
106113,TERMINAL SITIO CERCADO,08:26
160093,BAIRRO NOVO B,08:38
106113,TERMINAL SITIO CERCADO,08:51
160093,BAIRRO NOVO B,09:03
106113,TERMINAL SITIO CERCADO,09:16
160093,BAIRRO NOVO B,09:28
106113,TERMINAL SITIO CERCADO,09:41
160093,BAIRRO NOVO B,09:53
106113,TERMINAL SITIO CERCADO,10:06
160093,BAIRRO NOVO B,10:18
106113,TERMINAL SITIO CERCADO,10:31
160093,BAIRRO NOVO B,10:43
106113,TERMINAL SITIO CERCADO,10:56
160093,BAIRRO NOVO B,11:08
106113,TERMINAL SITIO CERCADO,11:21
160093,BAIRRO NOVO B,11:33
106113,TERMINAL SITIO CERCADO,11:47
160093,BAIRRO NOVO B,12:00
106113,TERMINAL SITIO CERCADO,12:14
160093,BAIRRO NOVO B,12:28
106113,TERMINAL SITIO CERCADO,12:42
160093,BAIRRO NOVO B,12:56
106113,TERMINAL SITIO CERCADO,13:10
160093,BAIRRO NOVO B,13:24
106113,TERMINAL SITIO CERCADO,13:38
160093,BAIRRO NOVO B,13:52
106113,TERMINAL SITIO CERCADO,14:06
160093,BAIRRO NOVO B,14:20
106113,TERMINAL SITIO CERCADO,14:34
160093,BAIRRO NOVO B,14:48
106113,TERMINAL SITIO CERCADO,15:02
160093,BAIRRO NOVO B,15:16
106113,TERMINAL SITIO CERCADO,15:30
160093,BAIRRO NOVO B,15:44
106113,TERMINAL SITIO CERCADO,15:58
160093,BAIRRO NOVO B,16:12
106113,TERMINAL SITIO CERCADO,16:26
160093,BAIRRO NOVO B,16:40
106113,TERMINAL SITIO CERCADO,16:55
160093,BAIRRO NOVO B,17:09
106113,TERMINAL SITIO CERCADO,17:24
160093,BAIRRO NOVO B,17:39
106113,TERMINAL SITIO CERCADO,17:54
160093,BAIRRO NOVO B,18:09
106113,TERMINAL SITIO CERCADO,18:24
160093,BAIRRO NOVO B,18:39
106113,TERMINAL SITIO CERCADO,18:54
160093,BAIRRO NOVO B,19:09
106113,TERMINAL SITIO CERCADO,19:24
160093,BAIRRO NOVO B,19:38
106113,TERMINAL SITIO CERCADO,19:51
160093,BAIRRO NOVO B,20:05
106113,TERMINAL SITIO CERCADO,20:20
160093,BAIRRO NOVO B,20:35
106113,TERMINAL SITIO CERCADO,20:50
160093,BAIRRO NOVO B,21:04
106113,TERMINAL SITIO CERCADO,21:18
160093,BAIRRO NOVO B,21:32
106113,TERMINAL SITIO CERCADO,21:46
160093,BAIRRO NOVO B,22:00
106113,TERMINAL SITIO CERCADO,22:14
160093,BAIRRO NOVO B,22:28
106113,TERMINAL SITIO CERCADO,22:42
160093,BAIRRO NOVO B,22:56
106113,TERMINAL SITIO CERCADO,23:10
160093,BAIRRO NOVO B,23:24
106113,TERMINAL SITIO CERCADO,23:38
160093,BAIRRO NOVO B,23:52
106113,TERMINAL SITIO CERCADO,00:05
160093,BAIRRO NOVO B,00:15
106113,TERMINAL SITIO CERCADO,00:30
160093,BAIRRO NOVO B,00:38
