Linha,863
Tabela,002
num,ponto,horario
150938,BAIRRO AGUA VERDE,18:02
101017,PRACA TIRADENTES,18:27
150938,BAIRRO AGUA VERDE,18:52
101017,PRACA TIRADENTES,19:16
150938,BAIRRO AGUA VERDE,19:40
101017,PRACA TIRADENTES,20:05
150938,BAIRRO AGUA VERDE,20:28
101017,PRACA TIRADENTES,20:52
150938,BAIRRO AGUA VERDE,21:15
101017,PRACA TIRADENTES,21:39
150938,BAIRRO AGUA VERDE,22:02
101017,PRACA TIRADENTES,22:26
150938,BAIRRO AGUA VERDE,22:49
101017,PRACA TIRADENTES,23:13
150938,BAIRRO AGUA VERDE,23:36
101017,PRACA TIRADENTES,00:00
