Linha,602
Tabela,003
num,ponto,horario
105703,TERMINAL PINHEIRINHO,05:49
106102,TERMINAL SITIO CERCADO,06:05
104304,TERMINAL BOQUEIRAO,06:21
105503,TERMINAL HAUER,06:32
105802,TERMINAL PORTAO,06:51
105703,TERMINAL PINHEIRINHO,07:07
106102,TERMINAL SITIO CERCADO,07:23
104304,TERMINAL BOQUEIRAO,07:39
105503,TERMINAL HAUER,07:50
105802,TERMINAL PORTAO,08:09
105703,TERMINAL PINHEIRINHO,08:25
106102,TERMINAL SITIO CERCADO,08:41
104304,TERMINAL BOQUEIRAO,08:57
105503,TERMINAL HAUER,09:08
105802,TERMINAL PORTAO,09:27
105703,TERMINAL PINHEIRINHO,09:43
106102,TERMINAL SITIO CERCADO,09:59
104304,TERMINAL BOQUEIRAO,10:15
105503,TERMINAL HAUER,10:26
105802,TERMINAL PORTAO,10:45
105703,TERMINAL PINHEIRINHO,11:01
106102,TERMINAL SITIO CERCADO,11:17
104304,TERMINAL BOQUEIRAO,11:33
105503,TERMINAL HAUER,11:44
105802,TERMINAL PORTAO,12:03
105703,TERMINAL PINHEIRINHO,12:19
106102,TERMINAL SITIO CERCADO,12:35
104304,TERMINAL BOQUEIRAO,12:51
105503,TERMINAL HAUER,13:02
105802,TERMINAL PORTAO,13:21
105703,TERMINAL PINHEIRINHO,13:37
106102,TERMINAL SITIO CERCADO,13:53
104304,TERMINAL BOQUEIRAO,14:09
105503,TERMINAL HAUER,14:20
105802,TERMINAL PORTAO,14:39
105703,TERMINAL PINHEIRINHO,14:55
106102,TERMINAL SITIO CERCADO,15:11
104304,TERMINAL BOQUEIRAO,15:27
105503,TERMINAL HAUER,15:38
105802,TERMINAL PORTAO,15:57
105703,TERMINAL PINHEIRINHO,16:13
106102,TERMINAL SITIO CERCADO,16:29
104304,TERMINAL BOQUEIRAO,16:45
105503,TERMINAL HAUER,16:56
105802,TERMINAL PORTAO,17:15
105703,TERMINAL PINHEIRINHO,17:31
106102,TERMINAL SITIO CERCADO,17:47
104304,TERMINAL BOQUEIRAO,18:03
105503,TERMINAL HAUER,18:14
105802,TERMINAL PORTAO,18:33
105703,TERMINAL PINHEIRINHO,18:49
106102,TERMINAL SITIO CERCADO,19:05
104304,TERMINAL BOQUEIRAO,19:21
105503,TERMINAL HAUER,19:32
105802,TERMINAL PORTAO,19:51
105703,TERMINAL PINHEIRINHO,20:07
106102,TERMINAL SITIO CERCADO,20:23
104304,TERMINAL BOQUEIRAO,20:39
105503,TERMINAL HAUER,20:50
105802,TERMINAL PORTAO,21:09
105703,TERMINAL PINHEIRINHO,21:25
106102,TERMINAL SITIO CERCADO,21:41
104304,TERMINAL BOQUEIRAO,21:57
105503,TERMINAL HAUER,22:08
105802,TERMINAL PORTAO,22:27
105703,TERMINAL PINHEIRINHO,22:43
106102,TERMINAL SITIO CERCADO,22:59
104304,TERMINAL BOQUEIRAO,23:15
105503,TERMINAL HAUER,23:26
105802,TERMINAL PORTAO,23:45
105703,TERMINAL PINHEIRINHO,00:01
106102,TERMINAL SITIO CERCADO,00:17
