Linha,303
Tabela,001
num,ponto,horario
105101,TERMINAL CENTENARIO,05:13
108030,ESTACAO TUBO R.BARBOSA/OESTE,05:45
104601,TERMINAL CAMPO COMPRIDO,06:21
108169,ESTACAO TUBO R. BARBOSA/LESTE,06:50
105101,TERMINAL CENTENARIO,07:25
108030,ESTACAO TUBO R.BARBOSA/OESTE,08:00
104601,TERMINAL CAMPO COMPRIDO,08:32
108169,ESTACAO TUBO R. BARBOSA/LESTE,09:00
105101,TERMINAL CENTENARIO,09:36
108030,ESTACAO TUBO R.BARBOSA/OESTE,10:10
104601,TERMINAL CAMPO COMPRIDO,10:41
108169,ESTACAO TUBO R. BARBOSA/LESTE,11:09
105101,TERMINAL CENTENARIO,11:44
108030,ESTACAO TUBO R.BARBOSA/OESTE,12:18
104601,TERMINAL CAMPO COMPRIDO,12:49
108169,ESTACAO TUBO R. BARBOSA/LESTE,13:17
105101,TERMINAL CENTENARIO,13:52
108030,ESTACAO TUBO R.BARBOSA/OESTE,14:26
104601,TERMINAL CAMPO COMPRIDO,14:57
108169,ESTACAO TUBO R. BARBOSA/LESTE,15:25
105101,TERMINAL CENTENARIO,16:00
108030,ESTACAO TUBO R.BARBOSA/OESTE,16:36
104601,TERMINAL CAMPO COMPRIDO,17:11
108169,ESTACAO TUBO R. BARBOSA/LESTE,17:41
105101,TERMINAL CENTENARIO,18:16
108030,ESTACAO TUBO R.BARBOSA/OESTE,18:51
104601,TERMINAL CAMPO COMPRIDO,19:29
108169,ESTACAO TUBO R. BARBOSA/LESTE,19:58
105101,TERMINAL CENTENARIO,20:34
108030,ESTACAO TUBO R.BARBOSA/OESTE,21:04
104601,TERMINAL CAMPO COMPRIDO,21:33
108169,ESTACAO TUBO R. BARBOSA/LESTE,22:01
105101,TERMINAL CENTENARIO,22:34
108030,ESTACAO TUBO R.BARBOSA/OESTE,23:04
104601,TERMINAL CAMPO COMPRIDO,23:33
108169,ESTACAO TUBO R. BARBOSA/LESTE,23:59
