Linha,303
Tabela,011-2
num,ponto,horario
108169,ESTACAO TUBO R. BARBOSA/LESTE,16:10
105101,TERMINAL CENTENARIO,16:45
108030,ESTACAO TUBO R.BARBOSA/OESTE,17:21
104601,TERMINAL CAMPO COMPRIDO,17:56
108169,ESTACAO TUBO R. BARBOSA/LESTE,18:26
