Linha,303
Tabela,022-2
num,ponto,horario
108030,ESTACAO TUBO R.BARBOSA/OESTE,16:33
104601,TERMINAL CAMPO COMPRIDO,17:06
108169,ESTACAO TUBO R. BARBOSA/LESTE,17:37
105101,TERMINAL CENTENARIO,18:11
108030,ESTACAO TUBO R.BARBOSA/OESTE,18:46
