Linha,303
Tabela,022
num,ponto,horario
105101,TERMINAL CENTENARIO,06:36
108030,ESTACAO TUBO R.BARBOSA/OESTE,07:10
104601,TERMINAL CAMPO COMPRIDO,07:43
108169,ESTACAO TUBO R. BARBOSA/LESTE,08:12
105101,TERMINAL CENTENARIO,08:45
108030,ESTACAO TUBO R.BARBOSA/OESTE,09:22
104601,TERMINAL CAMPO COMPRIDO,09:53
108169,ESTACAO TUBO R. BARBOSA/LESTE,10:21
105101,TERMINAL CENTENARIO,10:56
108030,ESTACAO TUBO R.BARBOSA/OESTE,11:30
104601,TERMINAL CAMPO COMPRIDO,12:01
108169,ESTACAO TUBO R. BARBOSA/LESTE,12:29
105101,TERMINAL CENTENARIO,13:04
108030,ESTACAO TUBO R.BARBOSA/OESTE,13:38
104601,TERMINAL CAMPO COMPRIDO,14:09
108169,ESTACAO TUBO R. BARBOSA/LESTE,14:37
105101,TERMINAL CENTENARIO,15:12
108030,ESTACAO TUBO R.BARBOSA/OESTE,15:46
104601,TERMINAL CAMPO COMPRIDO,16:21
108169,ESTACAO TUBO R. BARBOSA/LESTE,16:52
105101,TERMINAL CENTENARIO,17:26
108030,ESTACAO TUBO R.BARBOSA/OESTE,18:01
104601,TERMINAL CAMPO COMPRIDO,18:36
108169,ESTACAO TUBO R. BARBOSA/LESTE,19:05
