Linha,303
Tabela,020
num,ponto,horario
104601,TERMINAL CAMPO COMPRIDO,06:18
108169,ESTACAO TUBO R. BARBOSA/LESTE,06:45
105101,TERMINAL CENTENARIO,07:18
108030,ESTACAO TUBO R.BARBOSA/OESTE,07:52
104601,TERMINAL CAMPO COMPRIDO,08:23
108169,ESTACAO TUBO R. BARBOSA/LESTE,08:50
105101,TERMINAL CENTENARIO,09:25
108030,ESTACAO TUBO R.BARBOSA/OESTE,09:59
104601,TERMINAL CAMPO COMPRIDO,10:30
108169,ESTACAO TUBO R. BARBOSA/LESTE,10:58
105101,TERMINAL CENTENARIO,11:33
108030,ESTACAO TUBO R.BARBOSA/OESTE,12:07
104601,TERMINAL CAMPO COMPRIDO,12:40
108169,ESTACAO TUBO R. BARBOSA/LESTE,13:08
105101,TERMINAL CENTENARIO,13:43
108030,ESTACAO TUBO R.BARBOSA/OESTE,14:17
104601,TERMINAL CAMPO COMPRIDO,14:50
108169,ESTACAO TUBO R. BARBOSA/LESTE,15:19
105101,TERMINAL CENTENARIO,15:54
108030,ESTACAO TUBO R.BARBOSA/OESTE,16:32
104601,TERMINAL CAMPO COMPRIDO,17:05
108169,ESTACAO TUBO R. BARBOSA/LESTE,17:35
105101,TERMINAL CENTENARIO,18:10
108030,ESTACAO TUBO R.BARBOSA/OESTE,18:45
104601,TERMINAL CAMPO COMPRIDO,19:13
108169,ESTACAO TUBO R. BARBOSA/LESTE,19:42
105101,TERMINAL CENTENARIO,20:13
108030,ESTACAO TUBO R.BARBOSA/OESTE,20:41
104601,TERMINAL CAMPO COMPRIDO,21:09
108169,ESTACAO TUBO R. BARBOSA/LESTE,21:37
105101,TERMINAL CENTENARIO,22:10
108030,ESTACAO TUBO R.BARBOSA/OESTE,22:38
104601,TERMINAL CAMPO COMPRIDO,23:06
108169,ESTACAO TUBO R. BARBOSA/LESTE,23:34
