Linha,303
Tabela,023-1
num,ponto,horario
104601,TERMINAL CAMPO COMPRIDO,06:33
108169,ESTACAO TUBO R. BARBOSA/LESTE,07:00
105101,TERMINAL CENTENARIO,07:34
108030,ESTACAO TUBO R.BARBOSA/OESTE,08:08
