Linha,303
Tabela,013
num,ponto,horario
104601,TERMINAL CAMPO COMPRIDO,06:03
108169,ESTACAO TUBO R. BARBOSA/LESTE,06:30
105101,TERMINAL CENTENARIO,07:06
108030,ESTACAO TUBO R.BARBOSA/OESTE,07:41
104601,TERMINAL CAMPO COMPRIDO,08:12
108169,ESTACAO TUBO R. BARBOSA/LESTE,08:44
105101,TERMINAL CENTENARIO,09:19
108030,ESTACAO TUBO R.BARBOSA/OESTE,09:54
104601,TERMINAL CAMPO COMPRIDO,10:25
108169,ESTACAO TUBO R. BARBOSA/LESTE,10:53
105101,TERMINAL CENTENARIO,11:28
108030,ESTACAO TUBO R.BARBOSA/OESTE,12:02
104601,TERMINAL CAMPO COMPRIDO,12:33
108169,ESTACAO TUBO R. BARBOSA/LESTE,13:01
105101,TERMINAL CENTENARIO,13:36
108030,ESTACAO TUBO R.BARBOSA/OESTE,14:10
104601,TERMINAL CAMPO COMPRIDO,14:41
108169,ESTACAO TUBO R. BARBOSA/LESTE,15:09
105101,TERMINAL CENTENARIO,15:44
108030,ESTACAO TUBO R.BARBOSA/OESTE,16:17
104601,TERMINAL CAMPO COMPRIDO,16:51
108169,ESTACAO TUBO R. BARBOSA/LESTE,17:21
105101,TERMINAL CENTENARIO,17:56
108030,ESTACAO TUBO R.BARBOSA/OESTE,18:31
104601,TERMINAL CAMPO COMPRIDO,19:08
108169,ESTACAO TUBO R. BARBOSA/LESTE,19:38
105101,TERMINAL CENTENARIO,20:14
108030,ESTACAO TUBO R.BARBOSA/OESTE,20:46
