Linha,303
Tabela,009-1
num,ponto,horario
104601,TERMINAL CAMPO COMPRIDO,05:53
108169,ESTACAO TUBO R. BARBOSA/LESTE,06:20
105101,TERMINAL CENTENARIO,06:56
108030,ESTACAO TUBO R.BARBOSA/OESTE,07:31
104601,TERMINAL CAMPO COMPRIDO,08:02
108169,ESTACAO TUBO R. BARBOSA/LESTE,08:32
