Linha,303
Tabela,015
num,ponto,horario
105101,TERMINAL CENTENARIO,06:07
108030,ESTACAO TUBO R.BARBOSA/OESTE,06:42
104601,TERMINAL CAMPO COMPRIDO,07:19
108169,ESTACAO TUBO R. BARBOSA/LESTE,07:46
105101,TERMINAL CENTENARIO,08:22
108030,ESTACAO TUBO R.BARBOSA/OESTE,08:57
104601,TERMINAL CAMPO COMPRIDO,09:29
108169,ESTACAO TUBO R. BARBOSA/LESTE,09:57
105101,TERMINAL CENTENARIO,10:32
108030,ESTACAO TUBO R.BARBOSA/OESTE,11:06
104601,TERMINAL CAMPO COMPRIDO,11:37
108169,ESTACAO TUBO R. BARBOSA/LESTE,12:05
105101,TERMINAL CENTENARIO,12:40
108030,ESTACAO TUBO R.BARBOSA/OESTE,13:14
104601,TERMINAL CAMPO COMPRIDO,13:45
108169,ESTACAO TUBO R. BARBOSA/LESTE,14:13
105101,TERMINAL CENTENARIO,14:48
108030,ESTACAO TUBO R.BARBOSA/OESTE,15:22
104601,TERMINAL CAMPO COMPRIDO,15:53
108169,ESTACAO TUBO R. BARBOSA/LESTE,16:26
105101,TERMINAL CENTENARIO,17:00
108030,ESTACAO TUBO R.BARBOSA/OESTE,17:36
104601,TERMINAL CAMPO COMPRIDO,18:11
108169,ESTACAO TUBO R. BARBOSA/LESTE,18:41
