Linha,303
Tabela,017
num,ponto,horario
104601,TERMINAL CAMPO COMPRIDO,06:12
108169,ESTACAO TUBO R. BARBOSA/LESTE,06:40
105101,TERMINAL CENTENARIO,07:14
108030,ESTACAO TUBO R.BARBOSA/OESTE,07:50
104601,TERMINAL CAMPO COMPRIDO,08:22
108169,ESTACAO TUBO R. BARBOSA/LESTE,08:52
105101,TERMINAL CENTENARIO,09:27
108030,ESTACAO TUBO R.BARBOSA/OESTE,10:02
104601,TERMINAL CAMPO COMPRIDO,10:33
108169,ESTACAO TUBO R. BARBOSA/LESTE,11:01
105101,TERMINAL CENTENARIO,11:36
108030,ESTACAO TUBO R.BARBOSA/OESTE,12:10
104601,TERMINAL CAMPO COMPRIDO,12:41
108169,ESTACAO TUBO R. BARBOSA/LESTE,13:09
105101,TERMINAL CENTENARIO,13:44
108030,ESTACAO TUBO R.BARBOSA/OESTE,14:18
104601,TERMINAL CAMPO COMPRIDO,14:49
108169,ESTACAO TUBO R. BARBOSA/LESTE,15:17
105101,TERMINAL CENTENARIO,15:52
108030,ESTACAO TUBO R.BARBOSA/OESTE,16:28
104601,TERMINAL CAMPO COMPRIDO,17:01
108169,ESTACAO TUBO R. BARBOSA/LESTE,17:30
105101,TERMINAL CENTENARIO,18:06
108030,ESTACAO TUBO R.BARBOSA/OESTE,18:41
