Linha,303
Tabela,024
num,ponto,horario
104601,TERMINAL CAMPO COMPRIDO,06:46
108169,ESTACAO TUBO R. BARBOSA/LESTE,07:14
105101,TERMINAL CENTENARIO,07:50
108030,ESTACAO TUBO R.BARBOSA/OESTE,08:24
104601,TERMINAL CAMPO COMPRIDO,08:56
108169,ESTACAO TUBO R. BARBOSA/LESTE,09:24
105101,TERMINAL CENTENARIO,10:00
108030,ESTACAO TUBO R.BARBOSA/OESTE,10:34
104601,TERMINAL CAMPO COMPRIDO,11:05
108169,ESTACAO TUBO R. BARBOSA/LESTE,11:33
105101,TERMINAL CENTENARIO,12:08
108030,ESTACAO TUBO R.BARBOSA/OESTE,12:42
104601,TERMINAL CAMPO COMPRIDO,13:13
108169,ESTACAO TUBO R. BARBOSA/LESTE,13:41
105101,TERMINAL CENTENARIO,14:16
108030,ESTACAO TUBO R.BARBOSA/OESTE,14:50
104601,TERMINAL CAMPO COMPRIDO,15:21
108169,ESTACAO TUBO R. BARBOSA/LESTE,15:49
105101,TERMINAL CENTENARIO,16:25
108030,ESTACAO TUBO R.BARBOSA/OESTE,17:01
104601,TERMINAL CAMPO COMPRIDO,17:36
108169,ESTACAO TUBO R. BARBOSA/LESTE,18:07
105101,TERMINAL CENTENARIO,18:41
108030,ESTACAO TUBO R.BARBOSA/OESTE,19:16
