Linha,303
Tabela,019
num,ponto,horario
105101,TERMINAL CENTENARIO,06:17
108030,ESTACAO TUBO R.BARBOSA/OESTE,06:51
104601,TERMINAL CAMPO COMPRIDO,07:23
108169,ESTACAO TUBO R. BARBOSA/LESTE,07:50
105101,TERMINAL CENTENARIO,08:26
108030,ESTACAO TUBO R.BARBOSA/OESTE,09:01
104601,TERMINAL CAMPO COMPRIDO,09:32
108169,ESTACAO TUBO R. BARBOSA/LESTE,09:59
105101,TERMINAL CENTENARIO,10:34
108030,ESTACAO TUBO R.BARBOSA/OESTE,11:09
104601,TERMINAL CAMPO COMPRIDO,11:40
108169,ESTACAO TUBO R. BARBOSA/LESTE,12:08
105101,TERMINAL CENTENARIO,12:43
108030,ESTACAO TUBO R.BARBOSA/OESTE,13:17
104601,TERMINAL CAMPO COMPRIDO,13:50
108169,ESTACAO TUBO R. BARBOSA/LESTE,14:18
105101,TERMINAL CENTENARIO,14:53
108030,ESTACAO TUBO R.BARBOSA/OESTE,15:27
104601,TERMINAL CAMPO COMPRIDO,16:00
108169,ESTACAO TUBO R. BARBOSA/LESTE,16:30
105101,TERMINAL CENTENARIO,17:05
108030,ESTACAO TUBO R.BARBOSA/OESTE,17:40
104601,TERMINAL CAMPO COMPRIDO,18:12
108169,ESTACAO TUBO R. BARBOSA/LESTE,18:42
