Linha,303
Tabela,012
num,ponto,horario
104601,TERMINAL CAMPO COMPRIDO,05:58
108169,ESTACAO TUBO R. BARBOSA/LESTE,06:25
105101,TERMINAL CENTENARIO,06:58
108030,ESTACAO TUBO R.BARBOSA/OESTE,07:32
104601,TERMINAL CAMPO COMPRIDO,08:03
108169,ESTACAO TUBO R. BARBOSA/LESTE,08:30
105101,TERMINAL CENTENARIO,09:05
108030,ESTACAO TUBO R.BARBOSA/OESTE,09:39
104601,TERMINAL CAMPO COMPRIDO,10:10
108169,ESTACAO TUBO R. BARBOSA/LESTE,10:38
105101,TERMINAL CENTENARIO,11:13
108030,ESTACAO TUBO R.BARBOSA/OESTE,11:47
104601,TERMINAL CAMPO COMPRIDO,12:20
108169,ESTACAO TUBO R. BARBOSA/LESTE,12:48
105101,TERMINAL CENTENARIO,13:23
108030,ESTACAO TUBO R.BARBOSA/OESTE,13:57
104601,TERMINAL CAMPO COMPRIDO,14:30
108169,ESTACAO TUBO R. BARBOSA/LESTE,14:59
105101,TERMINAL CENTENARIO,15:34
108030,ESTACAO TUBO R.BARBOSA/OESTE,16:09
104601,TERMINAL CAMPO COMPRIDO,16:42
108169,ESTACAO TUBO R. BARBOSA/LESTE,17:12
105101,TERMINAL CENTENARIO,17:47
108030,ESTACAO TUBO R.BARBOSA/OESTE,18:22
104601,TERMINAL CAMPO COMPRIDO,18:55
108169,ESTACAO TUBO R. BARBOSA/LESTE,19:25
105101,TERMINAL CENTENARIO,20:00
108030,ESTACAO TUBO R.BARBOSA/OESTE,20:29
104601,TERMINAL CAMPO COMPRIDO,20:56
108169,ESTACAO TUBO R. BARBOSA/LESTE,21:24
105101,TERMINAL CENTENARIO,21:57
108030,ESTACAO TUBO R.BARBOSA/OESTE,22:25
104601,TERMINAL CAMPO COMPRIDO,22:53
108169,ESTACAO TUBO R. BARBOSA/LESTE,23:21
