Linha,303
Tabela,024-1
num,ponto,horario
105101,TERMINAL CENTENARIO,06:42
108030,ESTACAO TUBO R.BARBOSA/OESTE,07:16
104601,TERMINAL CAMPO COMPRIDO,07:47
108169,ESTACAO TUBO R. BARBOSA/LESTE,08:14
