Linha,535
Tabela,002
num,ponto,horario
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),05:15
104310,TERMINAL BOQUEIRAO,05:38
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),06:00
104310,TERMINAL BOQUEIRAO,06:25
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),06:47
104310,TERMINAL BOQUEIRAO,07:16
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),07:38
104310,TERMINAL BOQUEIRAO,08:06
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),08:34
104310,TERMINAL BOQUEIRAO,08:59
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),09:23
104310,TERMINAL BOQUEIRAO,09:48
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),10:12
104310,TERMINAL BOQUEIRAO,10:37
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),11:01
104310,TERMINAL BOQUEIRAO,11:26
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),11:50
104310,TERMINAL BOQUEIRAO,12:15
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),12:39
104310,TERMINAL BOQUEIRAO,13:04
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),13:28
104310,TERMINAL BOQUEIRAO,13:53
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),14:17
104310,TERMINAL BOQUEIRAO,14:42
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),15:06
104310,TERMINAL BOQUEIRAO,15:31
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),15:55
104310,TERMINAL BOQUEIRAO,16:20
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),16:44
104310,TERMINAL BOQUEIRAO,17:09
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),17:34
104310,TERMINAL BOQUEIRAO,18:01
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),18:29
104310,TERMINAL BOQUEIRAO,18:56
