Linha,535
Tabela,001
num,ponto,horario
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),05:00
104310,TERMINAL BOQUEIRAO,05:23
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),05:45
104310,TERMINAL BOQUEIRAO,06:09
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),06:31
104310,TERMINAL BOQUEIRAO,06:59
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),07:21
104310,TERMINAL BOQUEIRAO,07:49
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),08:11
104310,TERMINAL BOQUEIRAO,08:34
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),08:58
104310,TERMINAL BOQUEIRAO,09:23
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),09:47
104310,TERMINAL BOQUEIRAO,10:12
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),10:36
104310,TERMINAL BOQUEIRAO,11:01
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),11:25
104310,TERMINAL BOQUEIRAO,11:50
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),12:14
104310,TERMINAL BOQUEIRAO,12:39
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),13:03
104310,TERMINAL BOQUEIRAO,13:28
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),13:52
104310,TERMINAL BOQUEIRAO,14:17
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),14:41
104310,TERMINAL BOQUEIRAO,15:06
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),15:30
104310,TERMINAL BOQUEIRAO,15:55
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),16:19
104310,TERMINAL BOQUEIRAO,16:45
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),17:09
104310,TERMINAL BOQUEIRAO,17:43
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),18:10
104310,TERMINAL BOQUEIRAO,18:38
160756,BAIRRO OSTERNACK (S/BOQUEIRAO),19:07
104310,TERMINAL BOQUEIRAO,19:32
